Date,Temperature,Wind Speed,Solar Radiation,Energy Demand,Grid Utilization
12/23/2023 18:00,27.42,13.35,291.13,695.47,466.95
12/23/2023 19:00,19.21,0.14,871.83,1141.43,950.38
12/23/2023 20:00,6.74,3.02,152.73,1091.87,689.4
12/23/2023 21:00,33.73,14.39,293.93,776.46,640.26
12/23/2023 22:00,33.28,9.2,998.7,1133.89,896.76
12/23/2023 23:00,28.56,3.93,489.77,523.09,400.73
12/24/2023 0:00,34.74,1,732.67,565.64,440.85
12/24/2023 1:00,21.33,0.42,264.4,245.48,127.98
12/24/2023 2:00,33.88,3.67,648.88,789.2,553.36
12/24/2023 3:00,7.27,13.22,753.5,921.92,658.55
12/24/2023 4:00,15.97,6.24,383.03,973.52,679.83
12/24/2023 5:00,11.76,10.81,846.01,349.82,351.7
12/24/2023 6:00,10.87,13.77,643.08,644.16,523.08
12/24/2023 7:00,9.22,6.12,450.21,376.86,379.65
12/24/2023 8:00,23.67,2.87,601.88,862.13,632.97
12/24/2023 9:00,28.44,7.76,619.08,357.95,441.77
12/24/2023 10:00,22.35,13.62,248.98,1104.16,652.14
12/24/2023 11:00,9.41,12.07,462.46,430.63,342.14
12/24/2023 12:00,29.33,0.99,409.09,491.4,349.59
12/24/2023 13:00,24.08,10.39,460.81,1050.91,768.49
12/24/2023 14:00,16.64,8.58,785,658.47,439.23
12/24/2023 15:00,25.22,13.61,534.28,224,167.74
12/24/2023 16:00,12.8,1.84,946.28,694.59,600.46
12/24/2023 17:00,15.36,8.01,364.31,284.54,320.36
12/24/2023 18:00,32.52,13.19,474.13,1185.34,816.01
12/24/2023 19:00,13.72,6.15,808.26,788.11,566.33
12/24/2023 20:00,19.1,7.23,591.42,456.53,331.62
12/24/2023 21:00,31.7,1.06,592.33,763.72,660.24
12/24/2023 22:00,26.23,4.17,148.01,276.87,164.25
12/24/2023 23:00,6.87,4.87,458.74,999.89,644.05
12/25/2023 0:00,9.42,14.18,343.66,1125.33,816.38
12/25/2023 1:00,5.24,4.24,999.4,1074.44,894.68
12/25/2023 2:00,23.93,6.91,377.52,541.76,463.57
12/25/2023 3:00,18.43,10.07,896.05,525.77,446.16
12/25/2023 4:00,9.03,2.43,708.61,235.09,206.28
12/25/2023 5:00,33.74,7.3,406.82,851.4,598.13
12/25/2023 6:00,20.89,11.08,589.18,734.9,574.43
12/25/2023 7:00,12.26,13,856.48,659.35,583.83
12/25/2023 8:00,20.02,9.39,895.03,1107.63,916.55
12/25/2023 9:00,25.39,10.04,244.35,367.88,181.91
12/25/2023 10:00,7.29,1.89,405.62,209.67,249.72
12/25/2023 11:00,13.24,14.19,401.7,273.32,188.08
12/25/2023 12:00,29.21,1.99,137.84,423.37,324.18
12/25/2023 13:00,18.79,11.62,638.41,233.29,242.74
12/25/2023 14:00,21.4,3.97,869.34,702.84,554.48
12/25/2023 15:00,17.98,14,443.42,514.09,365.24
12/25/2023 16:00,6.32,10.8,766.03,380.48,308.14
12/25/2023 17:00,9.97,11.31,664.93,950.08,703.93
12/25/2023 18:00,18.37,3.29,438.08,404.45,291.33
12/25/2023 19:00,11.28,6.65,226.95,887.61,616.6
12/25/2023 20:00,6.5,9.27,738.39,549.26,508.31
12/25/2023 21:00,30.31,11.55,869.11,711.83,684.17
12/25/2023 22:00,34.44,1.56,717.27,1133.87,841.93
12/25/2023 23:00,28.79,14.44,116.09,237.35,190.22
12/26/2023 0:00,30.61,13.35,294.61,700.26,547.75
12/26/2023 1:00,12.26,4.06,162.53,1054.42,633.37
12/26/2023 2:00,33.82,12.34,613.35,787.97,519.81
12/26/2023 3:00,10.91,7.77,780.83,476.87,451.52
12/26/2023 4:00,33.54,6.93,199.52,597.68,326.69
12/26/2023 5:00,34.84,4.72,854.5,880.27,821.29
12/26/2023 6:00,26.35,8.71,599.96,1090.81,846.38
12/26/2023 7:00,34.43,10.95,720.97,241.07,395.94
12/26/2023 8:00,22.09,6.16,974.26,271.54,360.28
12/26/2023 9:00,12.79,9.44,175.31,525.05,376.68
12/26/2023 10:00,18.11,10.49,911.1,432.78,417.87
12/26/2023 11:00,22.81,10.67,213.49,464.93,364.74
12/26/2023 12:00,7.19,0.78,453.66,421.27,282.64
12/26/2023 13:00,23.67,12.9,866.29,395.83,282.31
12/26/2023 14:00,34.44,6.87,915.63,330.62,341.28
12/26/2023 15:00,10.7,3.94,555.73,1133.95,718.35
12/26/2023 16:00,28.78,3.63,634.69,344.19,406.99
12/26/2023 17:00,32.24,7.25,737.33,404.4,480.17
12/26/2023 18:00,33.31,13.3,849.48,446.27,366.18
12/26/2023 19:00,33.8,5.68,209.36,1133.01,785.7
12/26/2023 20:00,20.64,11.25,829.06,955.71,785.69
12/26/2023 21:00,34.32,1.45,533.15,989.7,621.82
12/26/2023 22:00,27.72,7.14,505.56,304.76,263.74
12/26/2023 23:00,9.85,14.88,481.51,1036.31,687.59
12/27/2023 0:00,19.31,11.56,558.29,608.19,512.82
12/27/2023 1:00,26.55,3.16,950.55,462.82,406.05
12/27/2023 2:00,12.42,7.52,593.38,775.75,578.43
12/27/2023 3:00,24.22,3.5,957.86,1022.18,770.23
12/27/2023 4:00,25,6.14,262.26,978.65,662.7
12/27/2023 5:00,9.88,11.7,751.72,1090,792.33
12/27/2023 6:00,21.95,11.57,831.02,1128.13,815.16
12/27/2023 7:00,28.15,3.42,711.22,438.12,394.11
12/27/2023 8:00,19.97,13.83,646.23,623.86,603.98
12/27/2023 9:00,5.36,8.89,608.33,214.63,228.71
12/27/2023 10:00,5.27,5.7,874.84,1079.32,769.94
12/27/2023 11:00,15.71,7.53,839.48,354.57,409.06
12/27/2023 12:00,32.79,9.08,210.06,1061.47,670.81
12/27/2023 13:00,11.86,8.4,863.73,529.39,418.78
12/27/2023 14:00,24.03,7.3,472.66,568.13,546.26
12/27/2023 15:00,11.66,7.57,328.33,239.13,190.76
12/27/2023 16:00,14.65,2.65,882.79,526.88,473.53
12/27/2023 17:00,30.44,12.19,488.82,1088.36,757.56
12/27/2023 18:00,26.87,8.13,827.53,225.55,386.53
12/27/2023 19:00,7.86,1.97,337.06,606.33,347.03
12/27/2023 20:00,17.86,11.49,103.54,231.4,172.2
12/27/2023 21:00,5.88,13.99,545.91,570.92,554.7
12/27/2023 22:00,19.43,14.21,190.21,372.64,266.64
12/27/2023 23:00,24.87,5.54,778.94,452.22,364.8
12/28/2023 0:00,8.56,2.03,348.47,1077.6,685.13
12/28/2023 1:00,13.67,7.78,499.28,636.05,491.05
12/28/2023 2:00,16.94,1.69,178.33,473.8,386.32
12/28/2023 3:00,32.59,14.01,357.99,789.34,526.83
12/28/2023 4:00,34.8,2.75,803.34,342.11,406.99
12/28/2023 5:00,6.35,3.79,236.43,459.39,250.77
12/28/2023 6:00,27.83,6.1,682.44,746.25,511.44
12/28/2023 7:00,16.15,5.75,925.68,437.52,422.94
12/28/2023 8:00,16.77,11.92,711.85,879.13,740.56
12/28/2023 9:00,27.63,6.84,829.92,691.49,583.64
12/28/2023 10:00,32.55,2.56,198.07,971.99,637.04
12/28/2023 11:00,33.53,4.01,325.66,1148.24,767.58
12/28/2023 12:00,22.31,7.64,905.08,315.8,425.2
12/28/2023 13:00,15.71,2.21,743.6,534.67,438.79
12/28/2023 14:00,28.63,9.17,675.6,519.55,480.35
12/28/2023 15:00,12.53,8.49,697.39,351.18,307.8
12/28/2023 16:00,21.92,10.72,472.78,1010.3,798.83
12/28/2023 17:00,15.76,14.07,140.1,959.88,562.52
12/28/2023 18:00,24.7,13.68,806,684.43,526.37
12/28/2023 19:00,12.21,14.19,710.84,737.77,610.9
12/28/2023 20:00,10.75,3.67,525.52,259.54,264.45
12/28/2023 21:00,32.55,1.97,909.78,755.51,651.41
12/28/2023 22:00,8.05,4.53,402.54,991.34,686.23
12/28/2023 23:00,20.18,13.43,364.89,773.83,481.41
12/29/2023 0:00,11.63,14.58,885.52,465.31,535.5
12/29/2023 1:00,6.17,12.89,817.29,867.55,727.37
12/29/2023 2:00,6.08,1.65,563.48,561.49,517.37
12/29/2023 3:00,10.26,14.21,217.66,744.87,462.62
12/29/2023 4:00,31,6.35,293.56,687.57,491.44
12/29/2023 5:00,13.47,0.14,690.61,581.18,496.68
12/29/2023 6:00,33.51,6.64,446.54,918.88,696.37
12/29/2023 7:00,22.45,0.69,852.83,1083.88,878.83
12/29/2023 8:00,18.1,8.16,954.96,205.21,322.96
12/29/2023 9:00,22.4,5.08,825.07,1133.62,768.78
12/29/2023 10:00,20.5,7.1,439.79,711.52,603.14
12/29/2023 11:00,27.76,9.2,809.82,900.73,729.28
12/29/2023 12:00,13.47,13.03,416.3,1055.62,684.91
12/29/2023 13:00,15.59,9.93,250.39,667.1,469.67
12/29/2023 14:00,31.82,6.51,130.05,1034.97,570.79
12/29/2023 15:00,33.39,12.29,447.15,377.62,367.54
12/29/2023 16:00,31.78,13.58,913.2,359.17,323.22
12/29/2023 17:00,17.58,1.8,315.09,857.47,566.28
12/29/2023 18:00,28.41,7.98,285.86,1070.14,710.68
12/29/2023 19:00,19.29,4.27,972.84,1092.43,901.54
12/29/2023 20:00,19.93,0.71,122.5,843.74,536
12/29/2023 21:00,11.14,10.03,807.2,725.49,627.48
12/29/2023 22:00,22.73,12.94,389.23,531.39,393.98
12/29/2023 23:00,10.58,2.44,133.74,1180,732.89
12/30/2023 0:00,14.95,12.19,926.02,519.7,500.08
12/30/2023 1:00,30.65,12.8,225.68,944.19,600.91
12/30/2023 2:00,11.21,13.72,596.6,731.98,472.81
12/30/2023 3:00,7.13,3.98,346.65,808.51,515.62
12/30/2023 4:00,7.07,13.56,158.67,593.48,398.71
12/30/2023 5:00,33.22,4.81,144.93,1164.82,714.94
12/30/2023 6:00,20.21,8.29,204,771.68,495.19
12/30/2023 7:00,17.28,0.76,164.23,1137.79,699.28
12/30/2023 8:00,29.33,0.66,784.5,207.59,238.21
12/30/2023 9:00,30.07,10.81,537.01,772.67,545.27
12/30/2023 10:00,14.97,6.67,408.6,917.19,616.02
12/30/2023 11:00,25.81,3.84,476.53,945.08,662.23
12/30/2023 12:00,28.13,2.86,936.05,1104.98,869.58
12/30/2023 13:00,24.64,10.05,919.68,204.4,296.54
12/30/2023 14:00,9.55,0.01,744.11,200.33,217.54
12/30/2023 15:00,31.28,12.09,896.21,672.26,511.49
12/30/2023 16:00,21.17,1.19,387.68,229.29,344.87
12/30/2023 17:00,13.47,2.87,443,1174.53,736.54
12/30/2023 18:00,17.76,5.79,652.34,422.07,357.2
12/30/2023 19:00,6.13,7.27,661.26,672.66,560.97
12/30/2023 20:00,8.84,5.32,533.53,261.14,280.9
12/30/2023 21:00,27.97,4.81,460.59,722.05,550.91
12/30/2023 22:00,5,14.46,987.56,579.96,521.9
12/30/2023 23:00,17.5,9.62,839.01,244.66,325.56
12/31/2023 0:00,20.68,0.35,491.48,535.12,422.4
12/31/2023 1:00,6.64,6.45,754.56,591.44,489.52
12/31/2023 2:00,34.19,13.13,342.61,1189.92,793.43
12/31/2023 3:00,11.78,4.52,190.15,407.89,335.08
12/31/2023 4:00,14.13,1.42,417.19,744.78,529.05
12/31/2023 5:00,14.12,11.38,462.68,1187.32,803.01
12/31/2023 6:00,11.91,9.09,114.88,992.02,670.69
12/31/2023 7:00,5.04,8.55,833.31,1193.37,929.9
12/31/2023 8:00,26.88,0.8,423.27,1168.3,864.75
12/31/2023 9:00,34.01,2.11,622.38,689.54,450.18
12/31/2023 10:00,11.73,9.34,166.57,896.38,615.46
12/31/2023 11:00,24.89,3.12,257.5,310.44,267.53
12/31/2023 12:00,27.26,7.56,900.72,641.15,519.8
12/31/2023 13:00,30.45,8.17,647.82,1009.02,746.74
12/31/2023 14:00,17.68,4.25,955.26,705.34,666.38
12/31/2023 15:00,14.09,14.23,998.88,902.7,698.51
12/31/2023 16:00,14.76,12.64,434.67,945.75,675.25
12/31/2023 17:00,26.38,10.84,368.92,453.47,388.35
12/31/2023 18:00,29.5,1.17,872.52,1075.7,766.26
12/31/2023 19:00,10.45,1.59,998.75,659.82,588.37
12/31/2023 20:00,16.13,7.39,666.68,410.19,393.76
12/31/2023 21:00,32.06,2.41,815.63,1065.42,762.33
12/31/2023 22:00,29.2,14.67,803.57,617.82,485.98
12/31/2023 23:00,34.55,2.38,419.81,950.31,647.16
1/1/2024 0:00,27.63,7.31,616.84,748.03,611.54
1/1/2024 1:00,16.8,5.46,849.75,581.87,550.71
1/1/2024 2:00,22.72,9.59,719.3,1009.88,705.76
1/1/2024 3:00,24.83,1.94,119.05,784.47,526.91
1/1/2024 4:00,7.35,6.45,403.04,590.56,392.5
1/1/2024 5:00,21.33,4.12,230.03,309.6,150.84
1/1/2024 6:00,26.28,13.32,309.67,1095.45,699.51
1/1/2024 7:00,10.02,0.61,914.94,235.47,380.36
1/1/2024 8:00,28.42,13.71,133.2,1063.19,695.98
1/1/2024 9:00,22.51,12.49,297.82,559.96,394.21
1/1/2024 10:00,33.57,4.46,378.61,839.34,558.04
1/1/2024 11:00,6.27,11.84,655.2,1122.2,783.69
1/1/2024 12:00,12.96,0.47,580.69,351.71,332.55
1/1/2024 13:00,23.05,14.5,296.44,766.95,464.59
1/1/2024 14:00,13.9,7.9,247.82,964.43,610.03
1/1/2024 15:00,26.43,4.55,313.12,957.58,625.94
1/1/2024 16:00,27.77,5.44,552.28,725.63,477.74
1/1/2024 17:00,8.08,1,344.06,824.74,521.63
1/1/2024 18:00,20.42,14.84,952.84,957.53,784.13
1/1/2024 19:00,20.27,0.59,517.48,1041.03,728.53
1/1/2024 20:00,16.08,9.82,152.92,961.81,591.25
1/1/2024 21:00,32.99,6.64,756.34,554,437.44
1/1/2024 22:00,29.83,14.23,395.96,1196.73,874.65
1/1/2024 23:00,25.92,3.69,688.14,634.5,476.06
1/2/2024 0:00,26.43,7.98,351.63,224.46,216.79
1/2/2024 1:00,18.85,7.24,613.67,562.62,435.19
1/2/2024 2:00,32.63,10.54,794.94,327.78,356.42
1/2/2024 3:00,25.84,1.02,935.21,321.44,402.69
1/2/2024 4:00,26.87,2.91,335.01,481.54,287.12
1/2/2024 5:00,30.85,3.22,401.37,253.38,231.65
1/2/2024 6:00,13.22,11.07,517.84,888.51,695.1
1/2/2024 7:00,29.21,2.84,934.46,273.99,439.08
1/2/2024 8:00,10.86,8.6,911.25,403.29,416.86
1/2/2024 9:00,15.36,3.23,180.89,292.9,213.68
1/2/2024 10:00,15.07,12.92,218.74,263.17,310.92
1/2/2024 11:00,34.36,14.13,545.96,467.75,445.18
1/2/2024 12:00,30.7,7.78,195.96,771.9,470.69
1/2/2024 13:00,26.04,5.28,411.02,1164.69,749.54
1/2/2024 14:00,26.81,3.51,233.55,1075.56,739.52
1/2/2024 15:00,21.86,0.75,672.44,1075.93,729.42
1/2/2024 16:00,33.41,4.03,954.55,376.07,470.53
1/2/2024 17:00,19.89,9.81,997.06,464.91,494.09
1/2/2024 18:00,16.42,8,437.72,276.39,278.47
1/2/2024 19:00,9.89,14.16,639.11,978.47,700.65
1/2/2024 20:00,28.59,5.94,870.64,269.82,303.93
1/2/2024 21:00,27.03,10.41,205.72,756.7,567.22
1/2/2024 22:00,16.53,7.34,720.61,447.88,399.78
1/2/2024 23:00,5.76,7.69,467.96,443.45,338.34
1/3/2024 0:00,30.17,4.02,285.53,1190.73,767.13
1/3/2024 1:00,5.34,6.82,462.48,956.78,675.53
1/3/2024 2:00,26.11,7.06,168.36,1036.94,603.59
1/3/2024 3:00,34.11,10.6,725.87,771.98,579.06
1/3/2024 4:00,18.13,14.11,327.47,1071.01,675.79
1/3/2024 5:00,12.05,4.94,380.27,845.49,625.12
1/3/2024 6:00,26.15,0.63,208.97,1146.17,685.14
1/3/2024 7:00,29.51,7.44,878.19,481.34,375.91
1/3/2024 8:00,21.39,8.17,544.1,795.32,486.84
1/3/2024 9:00,34.01,2.53,614.93,890.13,583.29
1/3/2024 10:00,6.55,11.41,612.49,592.94,545.2
1/3/2024 11:00,20.14,14.77,469.44,1079.71,741.05
1/3/2024 12:00,26.55,14.19,273.28,1179.8,786.18
1/3/2024 13:00,30.88,2.96,770.62,693.77,596.91
1/3/2024 14:00,10.38,13.13,214.35,590.64,398.75
1/3/2024 15:00,29,10.57,193.49,671.94,437.06
1/3/2024 16:00,21.58,6.81,739.13,1052.74,831.01
1/3/2024 17:00,16.9,8.11,287.95,845.47,571.36
1/3/2024 18:00,8.95,12.74,376.1,244.77,290.76
1/3/2024 19:00,30.96,7.2,527.7,742.17,581.16
1/3/2024 20:00,9.72,5.6,504.42,217.3,199.81
1/3/2024 21:00,14.29,7.4,737.72,978.54,709.07
1/3/2024 22:00,13.7,8.69,661.09,528.31,411.96
1/3/2024 23:00,31.14,2.84,679.96,672.01,599.79
1/4/2024 0:00,25.18,13.51,742.65,998.68,726.13
1/4/2024 1:00,28.9,10.11,363.35,246.45,179.6
1/4/2024 2:00,12.51,9.5,390.1,358.54,308.18
1/4/2024 3:00,23.75,1.49,494.2,597.96,452.61
1/4/2024 4:00,22.15,9.06,376.72,429.93,347.12
1/4/2024 5:00,29.98,1.81,986.44,537.9,614.34
1/4/2024 6:00,32.18,1.18,832.65,1198.17,930.97
1/4/2024 7:00,5.36,7.91,248.19,1025.41,665.45
1/4/2024 8:00,25.22,6.04,105.03,1083.9,600.32
1/4/2024 9:00,6.56,8.83,138.5,1137.05,684.05
1/4/2024 10:00,21.47,1.34,319.66,540.94,423.91
1/4/2024 11:00,13.63,6.46,202.86,497.08,279.62
1/4/2024 12:00,14.2,2.62,580,434.06,483.22
1/4/2024 13:00,15.59,14.81,872.2,1030.12,791.75
1/4/2024 14:00,23.64,8.42,763.08,879.55,681.95
1/4/2024 15:00,15.02,10.31,294.05,436.17,286.15
1/4/2024 16:00,26.98,4.88,459.37,576.99,462.42
1/4/2024 17:00,17.14,1.42,557.1,706.71,477.41
1/4/2024 18:00,7.05,14.64,829.19,728.14,709.5
1/4/2024 19:00,28.51,4.29,855.21,1088.73,889.72
1/4/2024 20:00,13.57,6.36,918.75,580.57,580.67
1/4/2024 21:00,17.98,9.75,558.32,1108.52,706.28
1/4/2024 22:00,25.56,0.37,724.85,641.37,540.02
1/4/2024 23:00,14.97,12.15,200.62,946.37,667.19
1/5/2024 0:00,6.7,8.05,608.76,1130.25,828.76
1/5/2024 1:00,16.22,4.17,323.82,1107.58,678.79
1/5/2024 2:00,33.33,0.92,488.55,256.95,219.28
1/5/2024 3:00,24.25,2.44,670.65,405.7,354.71
1/5/2024 4:00,25.14,13.43,331.29,676.91,440.89
1/5/2024 5:00,23.97,10.29,146.97,631.55,483.74
1/5/2024 6:00,10.97,3.75,109.21,840.89,429.95
1/5/2024 7:00,17.55,0.98,119.94,1144.71,743.51
1/5/2024 8:00,27.53,10.36,107.51,312.4,143.29
1/5/2024 9:00,8.04,8.59,199.32,651.86,382.06
1/5/2024 10:00,13.34,6.07,315.54,392.41,197.46
1/5/2024 11:00,13.29,5.45,299.1,1094.11,688.29
1/5/2024 12:00,17.96,3.25,988.12,1164.58,971.58
1/5/2024 13:00,34.41,10.04,375.41,678.7,494.54
1/5/2024 14:00,7.03,14.56,214.68,304.01,163.97
1/5/2024 15:00,20.56,2.64,591.01,985.29,759.97
1/5/2024 16:00,10.38,8.96,872.16,897.14,773.39
1/5/2024 17:00,34.12,6.36,710.25,554.67,479.42
1/5/2024 18:00,8.4,6.7,366.47,1087.41,826.81
1/5/2024 19:00,17.11,3.81,605.45,1175.83,867.29
1/5/2024 20:00,27.14,12.38,743.37,757.85,636.28
1/5/2024 21:00,26.14,7.28,755.29,765.73,569.6
1/5/2024 22:00,17.68,8.15,699.88,497.51,469.04
1/5/2024 23:00,15.4,4.57,883.73,784.51,657.83
1/6/2024 0:00,16.93,2.73,883.09,639.64,586.12
1/6/2024 1:00,12.93,1.29,621.04,502.19,391.17
1/6/2024 2:00,11.16,10.71,486.87,267.19,263.02
1/6/2024 3:00,19.49,2.94,677.41,452.71,365.97
1/6/2024 4:00,13.06,10.35,836.39,397.85,297.6
1/6/2024 5:00,13.62,5.86,105.09,742.04,515.57
1/6/2024 6:00,24.7,6.24,992.8,801.67,603.82
1/6/2024 7:00,34.06,7.04,264.6,808.57,542.72
1/6/2024 8:00,23.11,5.52,523.22,588.18,473.65
1/6/2024 9:00,7.31,1.51,884.83,621.23,565.88
1/6/2024 10:00,7.27,4.64,302.54,1034.24,666.43
1/6/2024 11:00,33.54,9.96,529.12,676.23,524.13
1/6/2024 12:00,13.92,9.99,219.32,1187.77,779.08
1/6/2024 13:00,7.76,4.29,455.57,639.62,511.2
1/6/2024 14:00,22.97,6.9,259.42,849.58,647.61
1/6/2024 15:00,23.71,2.9,427.26,250.36,247.09
1/6/2024 16:00,24.46,3.16,436.12,853.34,602.11
1/6/2024 17:00,13.02,0.35,993.85,1051.43,784.26
1/6/2024 18:00,5.45,13.45,995.33,1142.46,904.99
1/6/2024 19:00,33.95,3.16,203.31,1197.32,792.11
1/6/2024 20:00,12.53,3.41,753.37,482.18,430.03
1/6/2024 21:00,25.28,4.19,146.57,775.37,521.35
1/6/2024 22:00,26.2,1.91,127.17,650.72,401.05
1/6/2024 23:00,23.3,9.59,194.8,763.82,529.84
1/7/2024 0:00,14.39,1.13,968.94,357.45,453.78
1/7/2024 1:00,13.13,2.01,946.78,1056.15,867.78
1/7/2024 2:00,22.93,9.67,274.54,1109.57,725.57
1/7/2024 3:00,30.98,5.09,245.51,649.66,386.39
1/7/2024 4:00,33.4,10.62,316.48,480.43,319.9
1/7/2024 5:00,8.18,8.36,563.99,340.83,346.22
1/7/2024 6:00,9.64,3.84,612.73,883.76,774.86
1/7/2024 7:00,33.34,9.76,299.43,512.23,349.21
1/7/2024 8:00,27.1,1.74,780.96,1109.54,844.53
1/7/2024 9:00,31.49,8.05,378.6,871.01,569.72
1/7/2024 10:00,11.08,6.56,929.92,845.69,644.04
1/7/2024 11:00,22.63,4.02,691.05,759.4,559.63
1/7/2024 12:00,26.03,9.06,492.72,245.78,140.98
1/7/2024 13:00,25.4,13.07,810.92,1131.92,907.7
1/7/2024 14:00,17.24,14.98,836.12,827.94,550.98
1/7/2024 15:00,5.46,9.12,361.43,1194.06,774.62
1/7/2024 16:00,22.49,6.07,405.74,737.36,464.05
1/7/2024 17:00,12.59,3.38,942.36,910.11,689.98
1/7/2024 18:00,18.51,3.86,248.27,256.21,271.82
1/7/2024 19:00,33.73,7.19,137.94,831.74,535.96
1/7/2024 20:00,16.97,5.51,508.65,964.65,631.7
1/7/2024 21:00,30.19,13.71,821.09,978.51,720.48
1/7/2024 22:00,10.66,5.52,794.5,970.11,702.14
1/7/2024 23:00,25.17,5.6,927.58,426.28,438.55
1/8/2024 0:00,34.31,5.75,579.88,1175.4,829.28
1/8/2024 1:00,8.06,12.55,190.06,1195.18,848.64
1/8/2024 2:00,5.25,9.76,629.82,275.6,194.53
1/8/2024 3:00,18.01,9.21,800.56,1136.45,839.32
1/8/2024 4:00,7.78,5.01,184,489.45,314.19
1/8/2024 5:00,27.45,12.27,255.39,889.28,630.75
1/8/2024 6:00,32.44,0.58,111.06,538.11,362.76
1/8/2024 7:00,18.02,13.06,634.29,1167.75,855.72
1/8/2024 8:00,12.76,7.69,898.06,301.5,377
1/8/2024 9:00,18.03,5.97,703.6,697.75,512.17
1/8/2024 10:00,26.7,7.46,983.84,628.05,633.41
1/8/2024 11:00,5.27,10.01,156.73,526.02,385.88
1/8/2024 12:00,22.68,0.19,912.7,845.53,735.62
1/8/2024 13:00,23.4,13.07,832.66,331.06,427.06
1/8/2024 14:00,24.13,6.7,382.82,916.66,646.77
1/8/2024 15:00,12.26,5.14,976.17,1180.59,977.13
1/8/2024 16:00,26.42,2.07,359.14,1004.56,693.24
1/8/2024 17:00,7.74,6.59,900.37,1060.02,804.47
1/8/2024 18:00,10.98,7.44,892.67,559.64,513.24
1/8/2024 19:00,31.32,6.05,781.89,524.89,469.51
1/8/2024 20:00,27.16,10.18,607.12,717.05,524.67
1/8/2024 21:00,5.41,6.31,208,245.73,270
1/8/2024 22:00,12.45,14.42,578.77,1145.36,816.34
1/8/2024 23:00,11.43,8.99,421.12,343.79,294.33
1/9/2024 0:00,13.12,12.11,813,1103.01,842.61
1/9/2024 1:00,12.43,1.64,782.32,283.58,475.44
1/9/2024 2:00,6.88,5.96,919.55,1022.62,740.3
1/9/2024 3:00,18.77,5.05,113.35,351.96,191.09
1/9/2024 4:00,26.98,8.54,828.19,238.13,238.63
1/9/2024 5:00,23.2,12.92,944.62,919.49,727.7
1/9/2024 6:00,25.19,1.18,810.37,480.27,462.39
1/9/2024 7:00,7.43,1.09,217.18,914.5,568.76
1/9/2024 8:00,33.54,12.75,173.15,755.09,459.42
1/9/2024 9:00,30.15,3.19,118.76,308.81,215.84
1/9/2024 10:00,29.15,10.03,665.87,1132.13,786.34
1/9/2024 11:00,29.69,8.14,666.71,652.31,539.42
1/9/2024 12:00,32.98,12.49,988.22,934.45,812.78
1/9/2024 13:00,21.33,1.88,458.24,701.02,545.92
1/9/2024 14:00,11.01,1.95,398.72,804.36,606.22
1/9/2024 15:00,23.5,8.35,661.98,502.77,487.52
1/9/2024 16:00,27.29,14.2,843.05,400.36,421.55
1/9/2024 17:00,27.14,6.22,943.1,742.57,625.61
1/9/2024 18:00,20.64,4.9,822.81,640.22,509.59
1/9/2024 19:00,7.05,9.1,484.01,590.11,430.4
1/9/2024 20:00,16.13,13.96,671.42,872.57,630.24
1/9/2024 21:00,32.62,12.55,870.67,890.51,743.77
1/9/2024 22:00,22.53,14.93,541.55,245.92,271.71
1/9/2024 23:00,21.15,0.34,295.02,538.74,417.05
1/10/2024 0:00,13.07,1.69,252.75,611.76,359.42
1/10/2024 1:00,16.05,9.14,100.14,296.89,268.84
1/10/2024 2:00,31.86,12.31,746.41,435.9,388.24
1/10/2024 3:00,24.99,4.28,199.99,251.64,135.55
1/10/2024 4:00,28.62,3.59,319.46,1196.24,759.32
1/10/2024 5:00,18.63,11.8,368.09,936.56,758.56
1/10/2024 6:00,23.91,0.85,604.34,287.45,273.87
1/10/2024 7:00,12.45,5.54,458.16,220.25,206.97
1/10/2024 8:00,26.16,7.59,707.21,919.29,682.65
1/10/2024 9:00,17.83,8.41,150.07,639.19,405.26
1/10/2024 10:00,18.28,10.93,211.55,986.8,594.22
1/10/2024 11:00,24.48,5.32,549.29,1123.48,790.57
1/10/2024 12:00,33.09,9.19,403.27,799.3,613.09
1/10/2024 13:00,6.92,8.78,366.23,387.11,320.35
1/10/2024 14:00,29.74,8.21,160.33,982.19,565
1/10/2024 15:00,13.77,9.61,906.15,1155.81,856.54
1/10/2024 16:00,18.32,3.89,722.64,780.23,584.7
1/10/2024 17:00,5.66,1.27,209.46,882,573.61
1/10/2024 18:00,14.03,1.79,158.54,537.47,420.54
1/10/2024 19:00,20.08,3.37,977.39,581.53,536.61
1/10/2024 20:00,6.69,7.5,713.06,934.65,698.25
1/10/2024 21:00,19.73,12.61,475.71,1127.77,859.43
1/10/2024 22:00,32.81,10.52,731.56,828.99,686.46
1/10/2024 23:00,8.16,11.84,780.7,989.85,777.57
1/11/2024 0:00,27.93,5.26,801.97,371.64,480.75
1/11/2024 1:00,17.29,6.07,530.09,411.96,377.08
1/11/2024 2:00,24.66,5.91,486.89,732.03,436.68
1/11/2024 3:00,12.81,2.88,109.93,376.55,289.26
1/11/2024 4:00,9.78,0.92,933.9,835,608.09
1/11/2024 5:00,9.81,8.86,642.98,491.65,445.3
1/11/2024 6:00,7.11,14.84,282.84,991.53,564.32
1/11/2024 7:00,10.57,2.5,927.64,1008.11,766.8
1/11/2024 8:00,24.93,0.7,923.44,663.79,564.7
1/11/2024 9:00,31.45,11.69,990.27,380.81,386.86
